"","SCHOOL_CODE","SCHOOL_NAME","AMPH_ID","AMPH_NAME","PROV_ID","PROV_NAME","REGION_NAME","URBAN_ZONE","AREA_CODE_M6","AREA_NAME_M6","BUREA_CODE","BUREA_NAME","SCHOOL_SIZE","thai_avg","soc_avg","eng_avg","math_avg","sci_avg","thai_sd","soc_sd","eng_sd","math_sd","sci_sd","thai_min","soc_min","eng_min","math_min","sci_min","thai_max","soc_max","eng_max","math_max","sci_max","com1"
"59","3025100101","ประชารัฐพัฒนา","2501","เมืองปราจีนบุรี","25","ปราจีนบุรี","ตะวันออก","URBAN","3025","ท้องถิ่นจังหวัดปราจีนบุรี","30","กรมส่งเสริมการปกครองท้องถิ่น","S",29.75,29.892857,23.035714,18.75,25.171428,11.246824,5.459848,9.133365,6.63123,6.70431,14,18,12.5,5,16.8,59.5,46,61.25,32.5,42.4,-1.62900636635272
"60","3025100103","มัธยมวัดป่ามะไฟ","2501","เมืองปราจีนบุรี","25","ปราจีนบุรี","ตะวันออก","URBAN","3025","ท้องถิ่นจังหวัดปราจีนบุรี","30","กรมส่งเสริมการปกครองท้องถิ่น","S",36.541666,29.083333,22.916666,22.291666,25.066666,11.19981,6.486631,7.222889,9.490034,9.066176,20.5,19,11.25,12.5,11.6,67.5,40,40,50,45.2,-1.20269190747718
"61","3030200801","โยธินนุกูล","3001","เมืองนครราชสีมา","30","นครราชสีมา","ตะวันออกเฉียงเหนือ","URBAN","3030","ท้องถิ่นจังหวัดนครราชสีมา","30","กรมส่งเสริมการปกครองท้องถิ่น","L",39.5,33.4375,27.65625,25.46875,29.55,10.190375,5.989248,6.52332,11.633019,9.068489,19.5,27,18.75,12.5,22,67,49,42.5,65,59.6,0.39465904836864
"62","3031100101","หนองขมารวิทยาคม","3102","คูเมือง","31","บุรีรัมย์","ตะวันออกเฉียงเหนือ","SUBURB","3031","ท้องถิ่นจังหวัดบุรีรัมย์","30","กรมส่งเสริมการปกครองท้องถิ่น","S",41.5,33.7,25.375,24.25,30.92,8.491171,5.640035,6.568152,9.490126,5.688022,28.5,28,16.25,7.5,21.2,53,46,41.25,40,40.4,0.49595421965849
"63","3031100102","อุดมอักษรพิทยาคม","3113","นาโพธิ์","31","บุรีรัมย์","ตะวันออกเฉียงเหนือ","SUBURB","10132","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 32","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",38.313725,31.411764,20.612745,20.686274,27.631372,13.300805,6.574393,5.253223,7.17564,6.864902,16,14,11.25,5,12,68.5,47,32.5,35,46.4,-0.743735095194761
"64","3031200101","เทศบาล 1 "" บุรีราษฎร์ดรุณวิทยา ""","3101","เมืองบุรีรัมย์","31","บุรีรัมย์","ตะวันออกเฉียงเหนือ","URBAN","3031","ท้องถิ่นจังหวัดบุรีรัมย์","30","กรมส่งเสริมการปกครองท้องถิ่น","XL",42.470588,32.731092,25.735294,21.428571,26.789915,12.644176,5.363585,7.62916,8.748177,6.340369,14,15,15,7.5,12.8,74,46,55,67.5,40.8,-0.120875871289524
"65","3031200102","เทศบาล 2 "" อิสาณธีรวิทยาคาร ""","3101","เมืองบุรีรัมย์","31","บุรีรัมย์","ตะวันออกเฉียงเหนือ","URBAN","3031","ท้องถิ่นจังหวัดบุรีรัมย์","30","กรมส่งเสริมการปกครองท้องถิ่น","L",37.139705,30.558823,24.007352,20.919117,25.458823,13.331699,6.059468,8.340082,9.41198,7.321771,12,16,11.25,7.5,12.8,72.5,45,65,75,49.6,-0.948547013000739
"66","3032200103","เทศบาล 3 ""เทศบาลอนุสรณ์""","3201","เมืองสุรินทร์","32","สุรินทร์","ตะวันออกเฉียงเหนือ","URBAN","3032","ท้องถิ่นจังหวัดสุรินทร์","30","กรมส่งเสริมการปกครองท้องถิ่น","M",41.763157,33.881578,24.950657,21.18421,27.126315,10.697849,5.020928,6.496589,8.702631,7.663095,16.5,17,8.75,7.5,13.2,68.5,46,42.5,47.5,47.6,-0.029680023217724
"67","3033100103","ไพรบึงวิทยาคม","3306","ไพรบึง","33","ศรีสะเกษ","ตะวันออกเฉียงเหนือ","SUBURB","3033","ท้องถิ่นจังหวัดศรีสะเกษ","30","กรมส่งเสริมการปกครองท้องถิ่น","L",42.87218,33.699248,24.172932,22.875939,26.393984,13.4375,7.006962,7.010813,9.406727,6.691483,15,19,10,2.5,11.2,75,53,58.75,72.5,54,-0.0245164095309862
"68","3033100104","กันทรอมวิทยาคม","3308","ขุนหาญ","33","ศรีสะเกษ","ตะวันออกเฉียงเหนือ","SUBURB","3033","ท้องถิ่นจังหวัดศรีสะเกษ","30","กรมส่งเสริมการปกครองท้องถิ่น","M",41.204545,32.560606,23.295454,17.5,24.660606,11.576812,6.490386,5.739107,9.221598,6.790186,19.5,18,12.5,0,11.6,60.5,45,45,62.5,46.4,-0.756206480311313
"69","3035100101","หนองแหนพัฒนวิทยาคม","3503","กุดชุม","35","ยโสธร","ตะวันออกเฉียงเหนือ","SUBURB","3035","ท้องถิ่นจังหวัดยโสธร","30","กรมส่งเสริมการปกครองท้องถิ่น","M",37.95,32.6,19.625,17,23.04,13.849097,4.630334,4.560359,6.051859,5.752773,13.5,22,11.25,2.5,10.4,63,42,26.25,25,32,-1.31542429454468
"70","3035100102","กีฬาองค์การบริหารส่วนจังหวัดยโสธร","3501","เมืองยโสธร","35","ยโสธร","ตะวันออกเฉียงเหนือ","URBAN","3035","ท้องถิ่นจังหวัดยโสธร","30","กรมส่งเสริมการปกครองท้องถิ่น","S",31.416666,28.055555,18.611111,19.305555,25.666666,6.902596,6.186654,4.205834,6.280788,5.957255,18,14,12.5,10,11.2,45.5,36,30,32.5,37.6,-1.93386554175429
"71","3035200101","เทศบาล 1 สุขวิทยากร","3501","เมืองยโสธร","35","ยโสธร","ตะวันออกเฉียงเหนือ","URBAN","3035","ท้องถิ่นจังหวัดยโสธร","30","กรมส่งเสริมการปกครองท้องถิ่น","L",52.466666,34.186666,25.533333,30.933333,30.938666,11.101454,5.956945,7.550313,14.117208,8.0004,30.5,22,12.5,5,13.2,81,54,48.75,90,64.4,1.50349830283805
"72","3036100101","บำเหน็จณรงค์วิทยาคม","3607","บำเหน็จณรงค์","36","ชัยภูมิ","ตะวันออกเฉียงเหนือ","SUBURB","3036","ท้องถิ่นจังหวัดชัยภูมิ","30","กรมส่งเสริมการปกครองท้องถิ่น","L",44.282894,32.888157,26.40625,24.078947,28.315789,13.211424,5.883243,8.04913,12.286614,6.948478,15,15,10,7.5,13.6,72.5,47,53.75,82.5,50.8,0.322848726924866
"73","3036100102","ภูแลนคาวิทยายน","3602","บ้านเขว้า","36","ชัยภูมิ","ตะวันออกเฉียงเหนือ","SUBURB","3036","ท้องถิ่นจังหวัดชัยภูมิ","30","กรมส่งเสริมการปกครองท้องถิ่น","M",39.454545,34.424242,22.916666,18.030303,26.739393,13.50273,5.841493,5.31816,6.956509,7.99947,17,26,12.5,2.5,12.8,72,50,35,40,43.2,-0.39091600893542
"74","3036100104","ห้วยต้อนพิทยาคม","3601","เมืองชัยภูมิ","36","ชัยภูมิ","ตะวันออกเฉียงเหนือ","URBAN","3036","ท้องถิ่นจังหวัดชัยภูมิ","30","กรมส่งเสริมการปกครองท้องถิ่น","M",36.588235,31.779411,23.511029,21.102941,24.758823,12.964018,6.825228,6.206679,9.628984,7.06579,11,17,13.75,7.5,8,66,57,48.75,62.5,50,-0.908947253217441
"75","3036100105","ลุ่มลำชีนิรมิตวิทยา","3602","บ้านเขว้า","36","ชัยภูมิ","ตะวันออกเฉียงเหนือ","SUBURB","3036","ท้องถิ่นจังหวัดชัยภูมิ","30","กรมส่งเสริมการปกครองท้องถิ่น","S",30.115384,28.461538,21.057692,20.192307,23.384615,6.337173,5.527767,5.88034,5.138611,6.249411,19.5,18,13.75,10,14,44,36,33.75,27.5,32,-2.01108202800515
"76","3036100106","หนองไผ่วิทยานุสรณ์","3601","เมืองชัยภูมิ","36","ชัยภูมิ","ตะวันออกเฉียงเหนือ","URBAN","3036","ท้องถิ่นจังหวัดชัยภูมิ","30","กรมส่งเสริมการปกครองท้องถิ่น","S",32.875,29.458333,19.739583,15.833333,23.866666,8.963176,4.856088,4.773232,7.31247,7.450878,23,21,11.25,5,8.4,53,40,32.5,35,35.2,-1.96908769799208
